txn_id,user_id,amount,txn_hour,is_qr,beneficiary_age_min,device_changed,location_velocity,failed_auth_24h,label
6e85eeae-78ec-4354-8e70-f0eb705fd9d6,user_149,349,14,0,14865,0,0,1,0
0bab573f-e2da-42e9-a826-adcaa3f9e6a4,user_281,3058,16,0,91576,0,0,0,0
00a78ed8-4b16-4ac5-9cd2-31b10114785e,user_382,2815,12,0,87406,0,0,1,0
8632b399-2c8d-4c55-a2d6-409e0afa5d7e,user_38,2334,19,0,90562,0,0,1,0
1ae5338e-c240-4b51-adce-2b07c9b57bb1,user_46,1009,8,0,61917,0,0,0,0
3cbdc10e-091c-4d47-bb09-d94060ab42f1,user_259,2332,15,0,80576,0,0,1,0
a09f40f5-35d3-4e2c-8e12-e058ec6176b6,user_362,3770,9,0,93356,0,0,1,0
012d67a0-0236-4527-ab5a-f8b19553bce6,user_147,3967,17,0,87463,0,0,1,0
753b26b3-483e-4d5b-bfea-6234ee6b3573,user_140,2117,22,0,83323,0,0,0,0
d38bb198-50ff-4c22-88a0-74e4248314f5,user_70,1534,15,0,74982,0,0,0,0
7b3f35cf-88a7-4313-9a30-f55fd325e1b1,user_91,13327,0,1,4,1,1,4,1
2276fa19-a27b-4cdc-b49e-bdd287d12871,user_330,364,9,0,31591,0,0,1,0
bd8463af-a33a-482e-b540-41f4cf7dc3db,user_343,1815,18,0,90534,0,0,1,0
a83061de-bcad-4bee-baba-92143c336968,user_30,27849,1,1,4,1,1,3,1
c698e0dd-31d1-4506-8aea-0c1047a2f53e,user_103,4122,19,0,92351,0,0,0,0
e77abb58-e177-4f4f-9e01-b4d1c22f92f8,user_119,9388,23,1,4,1,1,4,1
06c955dd-5150-4066-89b8-14db662d97f1,user_389,3761,8,0,36452,0,0,1,0
58803beb-ccb6-4b50-af4d-a4a9f502e0fc,user_257,154,18,0,32499,0,0,1,0
5299e988-61e9-4149-9e7e-7465b37ca211,user_206,3299,19,0,56188,0,0,0,0
d1a8676e-f22d-4a54-b310-5283922aabf0,user_232,3699,10,0,19654,0,0,1,0
b9aa8963-eca5-4fac-bfa2-2e27c0f11549,user_107,3998,19,0,50596,0,0,1,0
3fb1650a-2f17-4726-a5d0-ce6a45b8f845,user_44,2649,14,0,16713,0,0,1,0
9f935639-a136-4a82-8b83-ae94691438dc,user_8,3374,12,0,10683,0,0,1,0
7b053345-67f9-49a8-b6eb-7a9e64488814,user_306,278,22,0,51851,0,0,1,0
d0ac0df2-abb7-45a0-996f-054106d143df,user_187,3184,17,0,29461,0,0,0,0
c1cc613e-b882-4d9c-ab24-37141cceb140,user_174,4030,20,0,99472,0,0,0,0
0f98a098-4128-4dcb-93fb-53728c91938f,user_248,680,22,0,94110,0,0,0,0
cbd7b7af-df17-4f5a-81f6-2901698e5fac,user_338,25362,0,1,7,1,1,2,1
6b4d1037-e51b-4c7a-abe9-6a1ace0fcbab,user_232,11006,1,1,6,1,1,2,1
117331e1-d874-4580-8732-1f92ee8e809f,user_352,3726,8,0,70868,0,0,1,0
d1d1887f-7472-49a4-b46c-7822638a8924,user_233,615,21,0,45937,0,0,0,0
1f44448d-4548-4748-8d9a-97ec49077b5c,user_72,1752,14,0,80443,0,0,0,0
d9dee154-c5b6-4f34-bca3-8fb3988340c2,user_62,3558,16,0,69080,0,0,1,0
f380669e-da34-44ec-a027-9124f8854e0d,user_221,4663,12,0,98574,0,0,1,0
8503c9a1-3d65-40bb-904e-98aa4dcc636f,user_385,1224,21,0,23540,0,0,1,0
940b5a1e-0d68-482d-bfa3-c70c9cf308a2,user_17,1750,10,0,31220,0,0,0,0
6f4d60fa-fe02-4d0f-ba42-1be743713a12,user_241,4939,21,0,58876,0,0,1,0
03662865-7642-4ada-bbb5-b8d4f90acd26,user_73,4982,14,0,64088,0,0,0,0
da9e5a7b-ea30-4d9f-933e-e2e5c1dfbfdc,user_290,1233,10,0,47572,0,0,0,0
d0e867d7-ed48-4e58-8501-8c87d76f0e8b,user_250,4321,19,0,43916,0,0,1,0
a32855c3-3e57-4304-8897-8f16bf627609,user_229,607,18,0,11495,0,0,1,0
5018228c-6ce3-4b04-8df1-a086178e8a21,user_110,1214,10,0,88679,0,0,0,0
cc83985f-637f-46af-b5b8-cfffd1e37b6f,user_260,2572,16,0,35537,0,0,1,0
8cd31059-406a-4366-838b-db655a559f28,user_254,26812,2,1,3,1,1,3,1
5f8be63a-3425-4bd4-b808-e4d72434988e,user_41,485,8,0,50210,0,0,1,0
5f7fab14-82da-4c18-878f-8caefcbb3e31,user_178,2660,19,0,75776,0,0,1,0
7180bda4-0de3-4bea-ad0c-5f916dc50fa2,user_290,1833,12,0,72487,0,0,1,0
94904968-89f4-46b3-bfd4-350fc7555e52,user_256,29206,2,1,4,1,1,3,1
29dac175-a55e-46c6-83b1-9b3abeff9f9e,user_17,315,21,0,79637,0,0,0,0
63dd1ea7-8b1f-4421-b6a3-7c4e52211cb0,user_366,3971,9,0,82511,0,0,0,0
7cd4eb14-127e-4615-87a7-403f40863767,user_101,1984,12,0,75364,0,0,0,0
411ba9af-743d-4480-bfea-7113c7cffc80,user_153,4093,12,0,37755,0,0,0,0
6e1ecb91-2f6c-4c1e-b426-e015e8aea6f6,user_276,740,16,0,71668,0,0,1,0
12100e1e-7d44-4795-bf28-9766abee65d9,user_14,1793,11,0,47788,0,0,1,0
83396f63-106e-4e07-814d-2c93212c9a53,user_166,1097,9,0,92315,0,0,0,0
6b1aa55c-0787-4bef-ad09-7be8aec49c5a,user_22,3009,18,0,39001,0,0,0,0
3ffe46a1-3467-4e9d-abfa-ba64fc839f7b,user_192,4619,22,0,9351,0,0,1,0
ae7ed524-0b04-4a0d-bf1e-685a5924aaa3,user_300,4473,19,0,87646,0,0,0,0
bc8f52cf-9eb9-4fb1-8093-df005d5e34b6,user_207,28738,23,1,4,1,1,2,1
150da16f-4209-4c41-8d77-c44045385324,user_258,2919,22,0,39667,0,0,1,0
69eb9309-952b-42b5-98ae-34b3ddc0d85d,user_211,2260,9,0,98636,0,0,0,0
ea13d94f-b985-4752-a8da-4751320664b6,user_182,4412,13,0,34085,0,0,0,0
3b1c43c0-1241-4923-b8b5-a322e4e04db9,user_65,3699,18,0,28638,0,0,0,0
d5d850d4-c6e2-4f07-8cae-8257cfdd844c,user_55,26074,23,1,1,1,1,3,1
7d4c8be1-451d-4c8f-bfbe-eff2321ef2e8,user_332,279,16,0,52887,0,0,0,0
7ba4fb2e-2573-469a-a254-35eb7b578ab9,user_177,3113,16,0,36464,0,0,0,0
552f51e1-58d4-4745-8a60-36794a15fedb,user_1,16491,0,1,7,1,1,3,1
a486fd3e-b17d-4131-8020-ca99aed9b72b,user_151,4929,21,0,73780,0,0,1,0
3c354481-70ee-40db-b2c6-10154e7d3027,user_335,23015,1,1,2,1,1,5,1
37c52665-1542-440b-8638-9925ad9a552e,user_118,17524,1,1,9,1,1,3,1
a5daca62-b342-4139-9172-df2a0f602eee,user_206,1021,19,0,71765,0,0,0,0
dbbf36b4-0b94-4cdb-9524-2d9d1dec853c,user_311,1227,22,0,63101,0,0,0,0
4cacd1a2-78e9-4775-803d-335e66e237b6,user_249,1676,17,0,16431,0,0,1,0
f0bcc2fc-014b-4b5d-953d-d07c4e97ac59,user_218,3070,12,0,40006,0,0,0,0
14a6cd19-b792-4301-8c7c-8ef998efc806,user_119,2337,12,0,2137,0,0,0,0
a97d113a-ea79-40ff-8825-07257e9febb4,user_212,170,13,0,65868,0,0,1,0
bbbdd153-f49f-49fb-9613-52cd23cc9283,user_7,4695,22,0,92616,0,0,1,0
49aa5e7f-84f4-4afe-97ba-e22306b5fb30,user_26,1311,18,0,10554,0,0,1,0
48c54b49-71d2-4867-9536-207a6adec808,user_131,733,18,0,3536,0,0,0,0
06864826-9819-4182-9fe8-91b9297b44c6,user_293,1143,17,0,73268,0,0,1,0
c36455d7-d906-42dd-8f23-695d97168218,user_98,1452,19,0,22507,0,0,1,0
0896c329-fbc2-4595-a454-0eaeeb718f09,user_118,2380,13,0,56757,0,0,0,0
f531a183-d137-426f-9ba6-7b5820f06014,user_327,2817,22,0,81527,0,0,1,0
591186d2-04cc-44b1-b56f-50ca72c2ac6f,user_279,26286,0,1,2,1,1,5,1
726e799e-b268-4d0d-9a51-f5371ec68691,user_110,1885,17,0,10754,0,0,0,0
e63aa986-0534-48fd-8068-3da2f0225997,user_42,4638,9,0,81291,0,0,1,0
86e3da6d-df0d-4403-a2d4-8485194c63fa,user_218,4288,12,0,90209,0,0,1,0
45e4d7c2-4291-43b4-89dd-043023b82cbf,user_198,1013,10,0,87007,0,0,0,0
264ebfae-4c96-454a-9306-c4ee1497cde1,user_86,2713,13,0,35460,0,0,0,0
d7f9191e-3ace-4e00-8ab2-ee10a130e600,user_388,4746,13,0,87475,0,0,1,0
9faab227-cf1f-4528-8220-fdbe652d1d35,user_78,1295,14,0,47399,0,0,1,0
468798ef-8c2c-4423-a6bc-87f1965a5375,user_260,4326,17,0,92869,0,0,1,0
b014d976-c76a-47be-840a-370c34fc36f9,user_138,1993,18,0,61081,0,0,1,0
1b1bbcf6-92c5-4c99-9d25-22730a02b26b,user_4,868,19,0,10059,0,0,0,0
c77a83c9-9800-4fdf-8a41-f531fabb28ce,user_270,4393,10,0,98160,0,0,0,0
7ba14c89-5762-4c35-86aa-c4ded8a635e8,user_188,827,9,0,94201,0,0,1,0
f02bba5e-57a1-43a1-ba86-af728671a438,user_128,3782,21,0,60532,0,0,1,0
c1c2b4fc-9da0-4862-8e4e-750817120995,user_396,605,15,0,72292,0,0,1,0
ce74fdf4-5da9-4003-820d-f66d8b72b37a,user_168,668,20,0,29821,0,0,0,0
31a8b1d8-a442-46c3-a2a1-96aa301c11fc,user_9,2438,19,0,28420,0,0,1,0
2f889bc1-554f-4b65-8c50-10bc857579de,user_261,3076,18,0,51702,0,0,1,0
ca2de475-0020-4117-827f-0bb293c6e8a3,user_92,3992,22,0,6247,0,0,1,0
c80fa28d-bd1f-49b3-a01e-d2d6243d862c,user_85,3119,9,0,47897,0,0,0,0
7d2d1a43-738d-439c-80d5-2eb56d4f9329,user_75,29337,2,1,10,1,1,2,1
a0b172ef-747e-458f-b7d0-d2926b207362,user_14,467,18,0,38027,0,0,1,0
a10b6db6-1c2d-452c-94a8-22d9041e2a31,user_235,1279,10,0,51163,0,0,0,0
983da1f3-5e2a-4689-a036-66045d92945f,user_153,430,18,0,73503,0,0,1,0
95fe4f48-840a-4d20-8a40-0438b8cebabc,user_316,24542,2,1,8,1,1,2,1
3a74dd9c-cabc-4da0-a591-59efcad28c11,user_144,15628,2,1,4,1,1,5,1
c1522e51-6ecc-4097-9d6a-8fa4a41146fc,user_309,1078,14,0,33490,0,0,1,0
d3ef78a5-82f5-4dd5-942c-d4ddd491232e,user_244,2114,18,0,6258,0,0,1,0
8c4dbc7f-cfcb-4981-99ad-49f38670bf4f,user_282,3630,22,0,50175,0,0,1,0
21d988fe-6c45-4772-95aa-9e75eda57a98,user_47,2883,21,0,71703,0,0,0,0
37988c03-8bbc-4dae-bab6-25580c10f6bb,user_370,2864,20,0,24312,0,0,1,0
a262a744-f4ea-4230-9dad-de028178821b,user_221,448,9,0,75041,0,0,0,0
00492705-6506-491d-93c4-d882e9699341,user_79,3492,9,0,30751,0,0,1,0
e4651649-8454-4ab0-a7f6-e7a2602e1c3e,user_94,2497,20,0,21364,0,0,1,0
685dcdf6-65fb-45b7-9ec6-0d2114d8db58,user_32,635,15,0,66902,0,0,0,0
d36ceb86-b877-423d-a2d4-04af081bc157,user_283,18106,1,1,7,1,1,5,1
e9edab4c-1446-462e-b644-51673c4c99b6,user_139,1819,13,0,84705,0,0,0,0
cd248175-a440-47fa-816b-f8cc78bd2929,user_395,1781,19,0,26926,0,0,0,0
d392004e-1663-44c4-880c-b784187e97dd,user_143,3339,18,0,3084,0,0,1,0
f56f179c-d499-4449-9371-f2b4e176b641,user_345,2736,11,0,13796,0,0,0,0
3abe203d-04c4-4c83-9c58-be26f66eaa4a,user_162,4290,20,0,76271,0,0,1,0
4f286464-8ac4-4b15-bffb-fd72208182bb,user_72,2451,19,0,29392,0,0,1,0
1370360c-ae0d-4672-9ea2-2a9c8e58e50d,user_101,1380,16,0,87303,0,0,0,0
d3b6cb06-7779-496b-9e27-c9dbd3d7163d,user_365,4394,20,0,88991,0,0,1,0
f36df214-63ef-4da9-aaa9-14528cb6a111,user_201,15521,3,1,10,1,1,4,1
5d5ca435-df62-42f0-bce7-3894225b3175,user_8,3959,14,0,61915,0,0,0,0
118dc070-3725-4e93-964a-782857b55a35,user_185,2077,20,0,70800,0,0,1,0
2fb31637-f3ba-4c3f-bc9f-1323aeb62444,user_77,27453,1,1,3,1,1,3,1
9eaa7e78-164a-45b4-a243-f222eda037e2,user_337,25394,1,1,2,1,1,2,1
e7c41a43-348d-4f6b-ae8b-f200a0612048,user_340,1142,19,0,66683,0,0,0,0
f416e774-e4ec-4241-ad9b-f385b76a7a41,user_163,3908,22,0,50805,0,0,1,0
e5fa5a81-f5bb-4fae-9b6c-ffddfe01214e,user_159,1815,10,0,50398,0,0,0,0
87b91543-12ba-44f9-b1e9-1f9768b80917,user_339,3589,19,0,11185,0,0,0,0
431ccb99-c943-420f-b1a4-12b78e515fab,user_197,3757,15,0,79196,0,0,1,0
8e9f767d-dd55-40f2-8fc9-cf30b8a60e4f,user_38,3719,14,0,44479,0,0,1,0
260e79f9-1ac3-4bad-9e52-6cd11e5e4372,user_358,4278,9,0,71768,0,0,0,0
667e4bc2-a0b7-4903-bcdc-0df94c188878,user_391,3129,21,0,3188,0,0,1,0
a30134ab-0993-4404-b177-076981c80040,user_202,2847,19,0,3707,0,0,1,0
a76f57fa-6b26-4e20-aee6-7581d1aa8450,user_322,4786,15,0,14272,0,0,0,0
621aab8b-7a99-41a7-8218-3411e9e9eb3c,user_373,470,20,0,69727,0,0,0,0
0adfeb15-0543-4142-866c-96c8562f50be,user_61,3059,15,0,87347,0,0,0,0
6b9a9ff7-0eb6-4c70-adcf-a5d150aafeb7,user_364,3962,12,0,72611,0,0,0,0
4c0fe656-82df-4a83-a999-f879f7cd3671,user_184,4786,9,0,33864,0,0,1,0
18c8f676-788a-469f-a142-ada4ce1e009e,user_390,2718,17,0,51452,0,0,1,0
e881c505-f255-48f2-9e8e-16c7da075166,user_298,1507,9,0,86007,0,0,0,0
551b3b56-6497-43e0-9606-039e72c175bd,user_127,12750,3,1,9,1,1,5,1
99806a59-5532-493c-aab2-9e768131cdbd,user_169,3180,19,0,81470,0,0,0,0
53095f33-4f23-4690-8571-3ef663feded2,user_99,694,10,0,76043,0,0,0,0
9642f668-989b-4dcc-ad4b-d18e21e67a37,user_350,1344,9,0,41370,0,0,1,0
ec0ecbbe-ee5b-498f-b6f6-d1ad687aa857,user_113,1761,10,0,99339,0,0,0,0
654a7789-2130-4072-9b44-228bba6be4cf,user_373,4425,13,0,16690,0,0,1,0
55d6b875-7884-45de-9116-e0f3880d52a7,user_380,2897,20,0,34787,0,0,0,0
74e9c166-e701-47f7-8ac6-0ada9f96e486,user_40,3258,13,0,95548,0,0,1,0
8a4e1e35-5827-459b-afea-30701906b905,user_274,3478,20,0,90670,0,0,0,0
ee4766ee-7007-4c9c-8442-21d6b34b7912,user_9,4979,14,0,15076,0,0,0,0
cac6bbe1-b6ed-49b4-b26e-ddbf86a29b25,user_225,4808,14,0,74981,0,0,1,0
df1700fa-5a1a-4dad-877d-6f236e47a578,user_361,3438,11,0,75688,0,0,0,0
91e4f780-e81b-4c40-a951-9af077be3168,user_130,1683,10,0,51053,0,0,0,0
2e2f0592-f858-4fd5-9b4f-f2515721426a,user_31,4706,21,0,6573,0,0,0,0
90f99fe7-26d5-43fe-8c6b-8c7d6f14f052,user_144,3148,22,0,77092,0,0,0,0
07893bbd-cf18-4678-9a42-4c0953fbb9ba,user_102,702,16,0,71410,0,0,0,0
f8af76eb-aaa5-47c1-8d3c-e31c14473074,user_128,2995,14,0,28525,0,0,0,0
1ce8a0bd-ae4f-4aa7-8d45-443fa365c3eb,user_25,4532,11,0,90670,0,0,0,0
d797035f-fb0b-41ee-9bbe-cc9c3bb86b29,user_151,933,10,0,71513,0,0,1,0
5661bb3f-561e-4a88-b7f7-c255c9673831,user_249,2287,21,0,3474,0,0,1,0
4d4f14a8-44db-48c7-ba01-190cb93b1da1,user_314,4610,17,0,9537,0,0,0,0
bf6052ce-f23f-494e-80a7-021ac9a44728,user_139,9916,23,1,6,1,1,5,1
5f0de52f-c396-4612-8a16-bd064f559001,user_281,4610,13,0,84737,0,0,0,0
87b1bee2-9ac4-44b1-9ba9-8156a64e0aa9,user_381,2598,16,0,40073,0,0,1,0
712c862c-f2df-4f0b-bbc7-c9c1af38dfa5,user_374,4120,10,0,68248,0,0,0,0
ae14008c-52b1-4d76-b088-04630f2428b4,user_293,3536,12,0,61514,0,0,0,0
134fb8ba-4518-494b-acdb-48d0b9cb8d53,user_331,920,13,0,68697,0,0,1,0
45d6a3c9-7d55-44dc-8260-8ece6e0c0eae,user_257,1683,22,0,92248,0,0,1,0
cafc295e-332f-494f-b6a0-bd06f5ee9c26,user_177,4082,10,0,86527,0,0,1,0
bb40a0f0-1885-4a92-a325-d5d1620ca3a6,user_366,2376,11,0,75294,0,0,1,0
65490ab9-017e-4abc-aa82-769dba5bec57,user_342,2248,22,0,73534,0,0,0,0
38549f47-15ff-48a5-b2cb-7b2268075193,user_379,4268,8,0,34565,0,0,1,0
d3c481be-534f-4acc-8894-4fafe3442cc5,user_132,3157,16,0,98622,0,0,0,0
7e1b5581-7149-4d11-b650-19ec6169159e,user_320,3807,14,0,92281,0,0,0,0
c72c53d3-2275-4581-8093-7d92cec9edfc,user_260,1305,18,0,98720,0,0,0,0
6a490737-c708-4e94-8580-c63de9be30af,user_110,4629,13,0,17100,0,0,1,0
39958dca-abc4-4b1e-ab8e-836269ec01d1,user_181,18141,23,1,9,1,1,5,1
378ba25d-e1e1-4df0-8fe2-34eec99b9b8d,user_108,20057,3,1,2,1,1,4,1
8114f85c-475f-4628-b47d-cf31ae5f748f,user_321,10995,2,1,9,1,1,4,1
dd3ae44f-ec29-4c3c-a844-5dcb686a8dfb,user_260,3082,8,0,59087,0,0,0,0
f711586b-17e1-407b-9540-706791784e6d,user_127,2839,21,0,17629,0,0,1,0
33e489fb-c33c-4243-9855-5d68a1fa033d,user_129,3668,14,0,31428,0,0,0,0
1d68208f-ae73-4ad5-b7e3-cb2ac6723354,user_252,2474,8,0,29208,0,0,0,0
b73bdf54-b9df-4f75-8438-781abbf9df06,user_94,3190,10,0,96250,0,0,1,0
e9ded2ea-6aa3-4506-b39c-9991ccd62fb8,user_69,4967,11,0,84103,0,0,0,0
4e5bd756-a921-4b86-af3e-550cc0d81e22,user_199,4365,14,0,52188,0,0,0,0
aab05766-a963-44b3-9445-87f170b04512,user_193,1862,19,0,36654,0,0,1,0
a6141251-3431-42ab-9adf-c7c30dafc9bd,user_365,733,11,0,89087,0,0,1,0
754c99ba-52b8-4c3d-a6f3-b03a05f52c83,user_362,3445,8,0,44287,0,0,0,0
a1d4a8a5-f056-4afd-b140-fe90ae11819a,user_371,3552,22,0,87574,0,0,0,0
e4d45121-becd-4aa8-9c55-7fed2689b6b7,user_309,2274,13,0,55913,0,0,0,0
806243bb-dcdd-4db7-8127-9e9314547a3f,user_33,3529,11,0,20041,0,0,1,0
f374a430-2519-401f-87e7-4772125d6ae2,user_135,768,14,0,24193,0,0,0,0
1bb49696-6f8c-4f7b-9495-d252feba01db,user_31,1062,12,0,60949,0,0,1,0
5639778b-b523-468b-a642-4bf1c2d13e60,user_254,276,13,0,35791,0,0,0,0
4245ecb3-744f-4cdc-ade2-23c8d9e7589f,user_176,1963,14,0,28155,0,0,0,0
d500b005-0dcb-40d8-bff8-cff0d789aa91,user_327,1478,22,0,23460,0,0,0,0
f39be554-c2eb-4f03-be6b-ddd5463a9860,user_281,1995,14,0,11361,0,0,1,0
af3ef65b-332e-4a79-bce6-a67bc728345f,user_253,4593,12,0,47398,0,0,1,0
72c4cb68-4034-4087-82a0-b5fb77fac736,user_82,4077,9,0,67427,0,0,0,0
2220b9c2-aeb2-4759-9736-cee863793037,user_188,2220,10,0,5686,0,0,0,0
b8657740-fd80-496b-8526-3865ac8e6be5,user_61,1806,17,0,40745,0,0,0,0
41eec5b1-1728-47b4-9b90-35de8e30b97b,user_146,4487,19,0,93971,0,0,1,0
7bae127f-18db-4a74-91b4-fbff082d8031,user_25,3809,16,0,65485,0,0,0,0
3c15812d-d673-4d72-9ca4-b8a3866ce1bc,user_393,3210,22,0,91021,0,0,0,0
e25b17b4-783c-4252-abc5-cc3cf7e1d3c4,user_367,1898,17,0,39106,0,0,1,0
c0f6e6c0-081a-40e3-868f-a59d6a486fb7,user_203,731,18,0,61554,0,0,0,0
b92dea60-c8c9-47ca-a72d-b22df091ae95,user_378,2280,17,0,30295,0,0,0,0
99ca946d-23a6-455a-ad06-fd76486c21c8,user_183,406,14,0,67441,0,0,1,0
34bb34cb-c583-41dc-bfe5-2fc8e28fc44b,user_361,2925,21,0,85912,0,0,1,0
02795bb3-9d13-4547-9219-f352d03c4956,user_174,3267,10,0,3656,0,0,0,0
057bed8e-f01a-4a99-8517-e42c2a04316f,user_79,2313,18,0,60581,0,0,1,0
5a6d6ccb-c3ac-4f5e-acce-4fd88644bab6,user_301,1822,18,0,69400,0,0,0,0
0d956caf-f39c-4b65-8b31-f855001c228c,user_136,16380,0,1,8,1,1,3,1
0d4bdd19-1307-49f6-80ca-e4c59fb2db80,user_400,1761,18,0,20260,0,0,1,0
b6ca57eb-97c0-49e8-938d-8605104e6011,user_345,1598,10,0,11151,0,0,0,0
084b3809-ea29-41c7-a175-20616e925f7f,user_233,3461,15,0,70638,0,0,0,0
7126e329-eff7-4f2e-83d7-4d65e66b5d90,user_65,3855,20,0,74355,0,0,0,0
c19c6822-3a9b-42bb-960a-a8b51acc1f61,user_14,1603,8,0,72330,0,0,0,0
2fd266e9-78a0-4fe4-96a9-542ecbf28b25,user_83,4299,15,0,48332,0,0,1,0
363dfd85-51c2-4adc-a916-5b82a5d4eb66,user_265,220,22,0,35879,0,0,0,0
4ac548da-ebec-4138-be10-2929d1f5af36,user_127,3685,10,0,2796,0,0,1,0
793adf05-6aff-480d-ad8e-ff48ef090fa4,user_292,2513,20,0,82398,0,0,0,0
3d1b336c-de86-42d2-a458-c02cceb319ee,user_281,2897,8,0,95147,0,0,0,0
1e8cba7b-0820-4deb-8647-9d2c9683cba4,user_31,915,19,0,7914,0,0,1,0
69ddc6d7-6339-4026-a125-49c09cfbdef8,user_282,946,19,0,93884,0,0,1,0
4164f852-c667-4f33-8e31-dfb4adfd50d9,user_7,1857,19,0,7590,0,0,1,0
58cca574-722b-4611-a7b0-22874c1d0cfa,user_64,2647,17,0,46748,0,0,1,0
b214df4e-2104-4397-a28a-83df46a403d5,user_247,481,21,0,87045,0,0,0,0
df82e1f5-7488-4373-9818-13923ed0923a,user_320,1457,16,0,2662,0,0,0,0
c1bad87b-a535-4f3a-8757-7d5dcf60aed9,user_205,4422,8,0,97548,0,0,1,0
0700f2ea-0729-4c96-ad48-4977f316af57,user_258,562,10,0,51243,0,0,1,0
332ffaf4-85c2-4948-9048-70eea91ea45e,user_124,1689,13,0,51860,0,0,1,0
0525b906-3e09-4f3b-a21c-b133bfafc69b,user_105,2296,15,0,39454,0,0,1,0
3a2b31e7-da41-4c5e-ab57-e01e32f30bdf,user_108,1804,17,0,29903,0,0,1,0
85713dfe-c85d-47b9-8231-d81bda79f615,user_244,1634,21,0,8104,0,0,1,0
de0b6068-9756-4acb-8fbe-38a407262eb2,user_4,1528,15,0,47996,0,0,1,0
39c407e4-88b6-47b9-96c3-e04dcfa3361c,user_176,1711,10,0,31664,0,0,1,0
3eb0ea9c-1d7b-4dc4-886c-32c40ac1f7b2,user_29,9350,2,1,8,1,1,4,1
ab820859-a3c1-4a63-8e4a-72af8e5cd263,user_103,4508,18,0,76243,0,0,1,0
fb20969c-92ca-48c4-9f02-feb621546b63,user_82,4323,21,0,26875,0,0,0,0
23562ad3-d6ef-4d24-9bcb-cb84aa9b8aaf,user_398,672,20,0,12588,0,0,1,0
3b6bb4ea-a5e4-46b0-a173-9a36da0cf5cc,user_397,2652,8,0,79263,0,0,1,0
6b811cec-90f1-4521-ac5d-3ce86841dde4,user_268,4861,20,0,80137,0,0,1,0
4834408d-d222-4316-90e9-2e9c37812a27,user_20,4485,12,0,65948,0,0,0,0
a8e497d5-0fe4-4268-8328-eca598b58c34,user_313,1950,8,0,59662,0,0,0,0
5f8ef66e-0440-4188-8cab-7c697ae317d1,user_378,3898,20,0,14788,0,0,0,0
500cd4c5-c626-42af-9d58-2ad606df5520,user_79,246,9,0,2476,0,0,1,0
482f3a0c-ec7d-4c97-a28d-27f0925e0267,user_205,2370,14,0,9582,0,0,0,0
99a7cc6b-755b-46a2-ba0a-f6868769ab61,user_307,3535,15,0,51624,0,0,0,0
87040636-89ae-4d7f-8866-60afabb566bb,user_395,594,13,0,26933,0,0,1,0
5137cf4f-ba6d-4478-b789-2f87335a5a37,user_134,2255,16,0,2714,0,0,0,0
08a01c75-7e93-4dda-b897-5f4d1ef6f9c7,user_387,3577,16,0,25374,0,0,0,0
613fc947-9b16-436f-8d74-f7d7142b5143,user_318,1721,11,0,85019,0,0,1,0
696b2273-f31b-4928-b817-4e8b43cf6d0e,user_339,1818,14,0,34990,0,0,1,0
7248df4a-3676-49a1-a750-c1522a07ba37,user_194,1934,12,0,83864,0,0,0,0
77d87158-e741-4c57-9562-52681f2c387c,user_398,1061,20,0,5826,0,0,0,0
cefa5093-1530-442d-9876-a30849806fe3,user_364,29893,3,1,5,1,1,2,1
3110a7a2-3d97-404a-93de-68c4ffd71e23,user_350,528,15,0,2523,0,0,1,0
b4aafc54-83d3-49ca-8ca5-2e637a70dd76,user_102,4681,8,0,42398,0,0,0,0
ba56004a-cf70-43e3-bef2-e4b8ba66cefb,user_116,679,8,0,76742,0,0,1,0
39a43b41-2464-4d1a-ba83-07f2b0185983,user_55,3043,22,0,2215,0,0,0,0
d615b976-3fd9-43e4-acb0-02c5b9f78970,user_360,2008,10,0,2086,0,0,0,0
7ce559a0-f27a-4702-ba3e-850a1b3969a3,user_323,686,10,0,18069,0,0,0,0
ab0d37b5-b7d9-407d-9691-e7530d10595c,user_34,3518,13,0,85681,0,0,0,0
78ad6579-5299-4465-a158-3379ec45b39e,user_329,4099,20,0,8000,0,0,1,0
dd4b00f5-a533-473b-b90b-ca5dea28a6a2,user_50,3850,11,0,39512,0,0,0,0
73997150-211d-4eb0-a48b-2198b67d0bd4,user_98,350,20,0,21667,0,0,1,0
3cb9effd-3ed1-4efa-8c3c-6ca6b62306a8,user_396,2093,12,0,92318,0,0,1,0
76db703f-ab5c-4afa-b243-bcf6b381fe19,user_243,4936,19,0,38949,0,0,1,0
d80e246e-bd28-4217-b235-6dfbaa228201,user_294,2213,9,0,1563,0,0,1,0
6e2820d6-5149-4443-ab2f-4d03e9af9f65,user_308,27861,2,1,6,1,1,2,1
1fff0c0d-8059-4908-b776-170e4759c355,user_29,2757,20,0,96107,0,0,0,0
f1d5de95-e03c-485a-917a-50a4376422d0,user_127,718,12,0,69046,0,0,0,0
8938c6de-6dc9-4881-b3f4-5cf948da00fc,user_289,1561,9,0,21843,0,0,1,0
7361c354-8b9f-4d06-83ad-329d43b83923,user_132,1684,21,0,92957,0,0,0,0
436cc202-5434-4516-9157-9ec7e454d061,user_60,867,12,0,33642,0,0,0,0
ffa67413-9e7d-47e5-8a72-f82f70d70567,user_4,19588,23,1,6,1,1,3,1
ba1461da-3fe4-43d3-a38d-0a17a99e1d5c,user_323,3665,14,0,39330,0,0,0,0
